Date,Open,High,Low,Close,Volume
2023-02-09,94.56439427384208,94.74921551781618,94.43061731496412,94.6181841624541,443416.0
2023-02-10,94.78017080141271,94.92678504515176,94.59986060818319,94.78833051755022,999361.0
2023-02-13,94.92056621495432,95.01787361058963,94.82617558718862,94.93059116687995,1198952.0
2023-02-14,94.0281747351591,94.07931528393206,93.9359169707118,94.05718296955371,1585096.0
2023-02-15,94.38912579344657,94.55670139355529,94.25253061073784,94.42082800691458,1708036.0
2023-02-16,94.31929041329491,94.49163953415378,94.03549531123566,94.07309764502294,1627167.0
2023-02-17,94.92985749814322,94.9993802249508,94.693249756089,94.76280641626488,777863.0
2023-02-20,92.81658781653796,92.95743509087767,92.59341408956263,92.6521409549817,1054404.0
2023-02-21,91.12524932999648,91.39434776182735,90.9437491140526,91.25893433869214,631368.0
2023-02-22,91.91330920859122,91.92324359749827,91.65321613669158,91.68285137353219,1374597.0
2023-02-23,93.52468024854878,93.53510033177278,93.28102027792343,93.3134848629905,1101079.0
2023-02-24,93.94483943902672,94.17620396697599,93.85823980954812,94.04893361298792,121286.0
2023-02-27,93.60031763633178,93.75586407933773,93.26472300212171,93.31591833554683,347604.0
2023-02-28,91.67069902024228,91.96514206840493,91.5110678182909,91.79613402070234,1566734.0
2023-03-01,92.04763173633259,92.41417093670346,91.96727853210525,92.3879949928591,980204.0
2023-03-02,92.47070045260328,92.57859345498099,92.14104313030735,92.26743050784333,1937092.0
2023-03-03,92.83829253068428,92.91287285124316,92.68637142130717,92.86048967563663,431590.0
2023-03-06,93.10269953368015,93.14416763750799,92.87058854451286,92.92114619064283,100965.0
2023-03-07,92.71572850420199,92.9929198919368,92.57985590958464,92.85579258337769,1121842.0
2023-03-08,95.30737522834941,95.62745540618893,95.23130142094224,95.54849568138604,461838.0
2023-03-09,95.68230117969074,95.76605995602198,95.39855758985964,95.44714389196027,612536.0
2023-03-10,95.12213235826145,95.55170868691505,94.95279426101592,95.39061277947668,1469557.0
2023-03-13,95.0248791874204,95.36798583691088,94.91749446483865,95.32248179242822,1378588.0
2023-03-14,94.45010564806236,94.91544551006456,94.35634849900602,94.81525567480611,870495.0
2023-03-15,95.31879675322385,96.01320193446438,95.28436703158344,95.85452236807403,210438.0
2023-03-16,95.4128948558601,95.63681591012435,95.24083857234223,95.6115957122511,1582558.0
2023-03-17,95.75619042464518,96.28814337400581,95.63403579295635,96.17346940447351,467066.0
2023-03-20,96.53719269434393,96.70571916392561,96.35423083827668,96.54406769097662,1808118.0
2023-03-21,97.33966423395935,97.9264989148716,97.33103461315031,97.77700461311845,656817.0
2023-03-22,97.87589254488233,98.26408705391273,97.85306305792791,98.09056834811275,1345361.0
2023-03-23,97.26222208503256,97.26855661774319,96.64081055059782,96.81068504618611,1929165.0
2023-03-24,95.5531372190275,95.68527882689516,95.40095189046316,95.48722730540365,818913.0
2023-03-27,96.94868232226317,96.98822507366228,96.84790827664395,96.93844452219122,1581503.0
2023-03-28,96.08587352010974,96.50574052234658,96.04296519308826,96.3983491506808,1748457.0
2023-03-29,94.99191043615757,95.18586074213471,94.89911709992226,95.03859294936441,1456825.0
2023-03-30,94.36621122859216,94.44551498169395,94.27437691014552,94.35713245646382,435734.0
2023-03-31,95.34649687155189,95.78829866029199,95.20903444675614,95.65357944911192,1816788.0
2023-04-03,94.422870597301,94.58157857847763,94.2790696724124,94.39904792501767,560159.0
2023-04-04,93.90143486428013,94.0790435481926,93.52855464999043,93.67824972110247,1047679.0
2023-04-05,93.08389669733539,93.25032584404143,92.93810839939074,93.14877633257093,497662.0
2023-04-06,92.00026993663452,92.09476136706266,91.92271046068218,92.03657585659917,570985.0
2023-04-07,90.67214806410247,91.11500834623607,90.61747563852184,91.04398927239359,1876369.0
2023-04-10,89.33195992884531,89.73773903762036,89.27357374978047,89.58265409614783,392448.0
2023-04-11,89.31442333470896,89.35735081728207,88.94942862270905,89.12588730588122,1109137.0
2023-04-12,88.64829228314773,88.92254557967895,88.57573682799618,88.76573834634216,1947136.0
2023-04-13,87.9540228586715,88.12806409225603,87.82113023951217,88.11787127893214,1552537.0
2023-04-14,86.59588176149634,86.88445675308414,86.58155151299603,86.71599783346448,1205499.0
2023-04-17,87.71183217824466,87.7428108828098,87.63647630628464,87.7219142555754,1084319.0
2023-04-18,86.4495872368491,86.80343343226833,86.39272558188003,86.65034150541275,534445.0
2023-04-19,86.82671019614097,86.92061704768828,86.77693118930466,86.80474572987819,1088819.0
2023-04-20,85.7288927647214,86.05921917482544,85.72479946105094,85.96271266305756,1299527.0
2023-04-21,86.71644998230506,86.886527988283,86.53879175586857,86.58242039517387,1614635.0
2023-04-24,87.18556439866259,87.5365164445528,87.04723200689354,87.37027490637766,494272.0
2023-04-25,86.9224238899855,87.06125780165252,86.64192530642765,86.6935065097815,1844646.0
2023-04-26,84.95500488993979,85.06742234373128,84.80667047385525,84.95670957227289,1032437.0
2023-04-27,85.49064716658127,85.75155207132366,85.39167503964022,85.63548150219181,1165679.0
2023-04-28,87.5035153492879,87.52687328007309,87.20371544238361,87.34429358314223,1717630.0
2023-05-01,87.42330305623432,87.74624116067528,87.2485678987137,87.66429164678891,1511901.0
2023-05-02,87.6214092214554,87.7926741577552,87.50915511545809,87.71738355548344,785890.0
2023-05-03,88.39518951562327,88.41321942355502,88.33492528057278,88.39520286800341,1946712.0
2023-05-04,89.00796743420405,89.0315594154927,88.95277814303826,89.02954228427765,212470.0
2023-05-05,88.02783758538025,88.38576242931863,87.85659040556823,88.38288674933497,826082.0
2023-05-08,87.59674665738568,87.88777315215998,87.47155908162597,87.75833547366435,471131.0
2023-05-09,88.37017241446291,88.44925594435787,88.25166594674762,88.340448619897,629636.0
2023-05-10,87.93647488763114,88.25572967804564,87.89882468136751,88.1692225128111,638811.0
2023-05-11,89.65362760266574,89.69909214238243,89.33950144617738,89.42712134952099,318120.0
2023-05-12,88.93185988207475,89.02805539975903,88.70844938294913,88.84387230677063,861774.0
2023-05-15,89.3764902176039,89.49126890865715,89.20225669068529,89.46850685744933,1723512.0
2023-05-16,89.7809111919449,89.84986497523114,89.66010023492764,89.82048474398229,1441842.0
2023-05-17,90.1310663197615,90.27845657691442,89.79231711219649,89.79674153480511,1728133.0
2023-05-18,90.93800617180774,90.94299491316734,90.68364446605413,90.76809040315685,1939664.0
2023-05-19,91.36556539023762,91.53294957515588,91.14501283940248,91.29614030944154,1447078.0
2023-05-22,90.17243555526126,90.48960548303275,90.08036635055497,90.42844186895452,1288751.0
2023-05-23,91.21459799873315,91.38465090430046,90.85570379353435,90.91827509838896,480143.0
2023-05-24,92.46345853682392,92.47523815909456,92.11034300935484,92.26925002212894,1320408.0
2023-05-25,92.16768967275048,92.25271296131437,92.06121905339529,92.1950541582374,776725.0
2023-05-26,91.91092735790487,92.12124251153936,91.81820922274929,92.0120850889394,1569509.0
2023-05-29,91.31796874027562,91.5236409119264,91.22915512090702,91.35229965411827,912199.0
2023-05-30,91.02922879074384,91.26500420773314,90.90515703449267,91.24857881866211,1871153.0
2023-05-31,91.83627847693919,92.07159698889717,91.75265552816333,91.92283035885225,1215259.0
2023-06-01,91.35910039097219,91.47111101890899,91.11640439157514,91.21986958582374,317370.0
2023-06-02,89.58495318466134,90.0250858893311,89.53325989193378,89.90999964143883,488506.0
2023-06-05,89.42705998558438,89.66085891295177,89.39632115707353,89.48326878888443,773738.0
2023-06-06,88.23307592320886,88.28973617182989,88.0683276780963,88.2130064104791,295435.0
2023-06-07,88.73848878835095,88.80241386084255,88.66347316670529,88.720111652681,1481374.0
2023-06-08,88.22223650047536,88.52551696174014,88.20006367767851,88.43074504689234,907952.0
2023-06-09,86.64320379157324,86.95711553716795,86.61127368602598,86.84854029761397,1003807.0
2023-06-12,86.69147677621177,86.74552823921462,86.43165149314213,86.50304453304646,1828004.0
2023-06-13,86.08209193527968,86.4153317259037,86.03295164851785,86.29342956532294,851783.0
2023-06-14,86.90017850390943,86.91445178855614,86.60466512109058,86.72522753652787,1365524.0
2023-06-15,86.55897597493353,86.67631948066862,86.49840185202429,86.64256270905946,1231438.0
2023-06-16,88.42331770256196,88.42566124958968,88.12938851333249,88.23277085467033,1027462.0
2023-06-19,87.74622972316664,87.95185166880432,87.71690307894791,87.82018811027436,852501.0
2023-06-20,87.64825947099231,88.01976777857794,87.62431657105094,87.85321598473251,996287.0
2023-06-21,87.86925398750202,88.00434611203339,87.55998043828244,87.71898174787395,446942.0
2023-06-22,87.4246472983663,87.45791569084479,87.27347501396746,87.42768824707706,719870.0
2023-06-23,87.76205677190222,87.81188067167587,87.35141235352121,87.50853115341228,391229.0
2023-06-26,88.09637718721739,88.21463393673352,87.85267390391473,87.93945800338221,375473.0
2023-06-27,88.99592916358831,89.0918882464685,88.9833919409804,89.03678398199028,1127941.0
2023-06-28,87.65926290538762,87.80955594230063,87.60488134421914,87.73816892938117,792016.0
2023-06-29,87.38296376780097,87.4276695850414,87.22484743258731,87.3788792694763,1733777.0
2023-06-30,87.06511012091163,87.15813514290424,86.95845863641773,87.03200140382893,793959.0
2023-07-03,87.65330630890759,87.96084995195555,87.59600429618399,87.80815573281248,1859542.0
2023-07-04,87.73055291852991,87.77260968760967,87.53131255734294,87.58307360733562,585533.0
2023-07-05,85.95646582382201,86.11593878226114,85.86200938514699,86.02483207913676,1832499.0
2023-07-06,85.98448652371812,86.17175260272668,85.90670887626476,86.05729577128635,1393583.0
2023-07-07,85.97825798990789,86.07246550245144,85.91379327817872,86.07133352234315,852759.0
2023-07-10,86.35233587670356,86.39602545449476,86.23942868356934,86.31245654100796,1237045.0
2023-07-11,85.2158317206136,85.4307572066252,85.17038361241723,85.33394287497704,1091481.0
2023-07-12,86.92385881798941,87.06731786848154,86.86706194272831,86.90040090465281,714217.0
2023-07-13,87.05516533494283,87.09485578309535,86.54117131481594,86.5761218059977,406965.0
2023-07-14,86.49043714346492,86.65521168896663,86.48380429356145,86.49971154912987,617499.0
2023-07-17,85.69312555228319,85.90901457318434,85.53106204241367,85.76757261810044,787781.0
2023-07-18,84.73171919443374,85.08228207501968,84.56962674097464,85.01527731885908,1775300.0
2023-07-19,84.07456155715248,84.21134665441333,84.04881919306796,84.06611763268256,1422452.0
2023-07-20,83.63395258736473,83.96227171706649,83.62160604057944,83.81990384938462,1285607.0
2023-07-21,82.91726293605596,83.02633435337083,82.84823156000552,82.9795902537134,482588.0
2023-07-24,84.644702012062,84.66419591219194,84.48975572440247,84.6190442327163,1140859.0
2023-07-25,82.70718191066167,83.0112585640063,82.57054369633363,82.99450714317773,1847314.0
2023-07-26,82.13021676608234,82.27488916478562,82.10084763404952,82.10436000906046,1077049.0
2023-07-27,81.78434319540476,81.86521191630013,81.68825317219077,81.7345643649928,232522.0
2023-07-28,82.11447569959422,82.43860990687774,82.02656291639687,82.3280511330819,1206756.0
2023-07-31,81.84190466875935,81.97006605649474,81.81979170257742,81.90616975533356,814462.0
2023-08-01,82.20087139604554,82.63168831643385,82.04140337456671,82.50294211787735,1430515.0
2023-08-02,81.86830861009653,82.00326248929781,81.57013479993134,81.61115171828189,163215.0
2023-08-03,81.75440852959628,81.90034598770073,81.61356757256331,81.70039422957257,415143.0
2023-08-04,83.19106885182937,83.32777730643097,83.17282442990664,83.22095990670874,1901079.0
2023-08-07,82.47497128952152,82.64914216126056,82.41906876470429,82.50193883533011,998773.0
2023-08-08,82.99478724942634,83.13867582712149,82.78701438771549,82.8074034347927,1949400.0
2023-08-09,82.92183335183432,82.9825119318745,82.77060932995876,82.93745305391775,1188409.0
2023-08-10,81.06350103674835,81.15892054083598,80.85600578083432,81.00990216819505,1799251.0
2023-08-11,80.81918267496475,80.86155758283421,80.4872239533378,80.57445717002713,311789.0
2023-08-14,81.47535938582494,81.63581174821364,81.41835139781662,81.53180665178517,1269010.0
2023-08-15,81.50434442601235,81.82940666727609,81.45161248583995,81.68284354654257,1664428.0
2023-08-16,80.4850082874071,80.69584682133267,80.33632379940354,80.61794737529989,555882.0
2023-08-17,81.36802014252063,81.50220579955725,81.03568599008292,81.1361874691178,375738.0
2023-08-18,80.80353221079963,80.80629642340466,80.72257850464474,80.78875945155242,292332.0
2023-08-21,81.03921552874225,81.26140106348248,80.91416422877481,81.12071447475716,1513629.0
2023-08-22,81.54483109747125,81.69882087250426,81.29921784838683,81.38634837609372,191007.0
2023-08-23,80.56098845585457,80.61148511741524,80.36546573067315,80.40051587858798,217650.0
2023-08-24,81.04196643247265,81.23426636304589,81.0033108827118,81.11913470318478,1313965.0
2023-08-25,80.10978604442597,80.39732511858928,80.06569307570676,80.26581264456168,1874029.0
2023-08-28,79.01517523162997,79.28384844545445,79.0126455458441,79.26414845600782,776343.0
2023-08-29,78.36390351679788,78.71125722340757,78.32381042688651,78.6460681374101,362076.0
2023-08-30,78.25452244945659,78.32836653298004,78.15884367061405,78.29601721704861,589918.0
2023-08-31,78.2808325640549,78.53801474110155,78.16288142120179,78.42092306534461,1034734.0
2023-09-01,78.02856583485952,78.09191173852584,77.7219755781094,77.73961167699959,1660989.0
2023-09-04,78.40833159399449,78.4083529119884,78.2467065079232,78.3991529732244,1708784.0
2023-09-05,78.21300223008562,78.5592325197715,78.1365490734811,78.51798958530583,
2023-09-06,78.15649975344984,78.1882785691877,77.92565967965692,77.9353613958304,659007.0
2023-09-07,78.57810360850259,78.5898539027627,78.40502269311752,78.55269804628928,1209906.0
2023-09-08,79.54233230203656,79.62677717618882,79.38718068442132,79.43033878411279,320601.0
2023-09-11,79.42051330992432,79.47403397576086,79.26319772001953,79.31232578109582,1976825.0
2023-09-12,79.26816958745927,79.30287816999868,79.14840259967724,79.2211824636037,1953008.0
2023-09-13,77.8319599220719,77.97776510089082,77.70013926839603,77.75057953644708,1940987.0
2023-09-14,77.54886752208296,77.59908477624587,77.48430963638124,77.51185395744717,1694324.0
2023-09-15,77.1537811685457,77.34463266539738,77.13416423277474,77.32488349109565,451140.0
2023-09-18,77.49417726268061,77.57526380978003,77.35844235325195,77.4373797017278,1408906.0
2023-09-19,77.38794806262244,77.52606019167717,77.21890199027533,77.22979603600102,1628734.0
2023-09-20,77.34727986863723,77.5001845334828,77.23747238471994,77.37978811004061,1960294.0
2023-09-21,78.58403100135213,78.60732161327081,78.44380491158356,78.49747933241444,638523.0
2023-09-22,78.07002647481659,78.11670931140802,77.84970829941234,78.00456673586011,368968.0
2023-09-25,77.86545309458505,77.90238758123901,77.57397019955211,77.58372300099848,
2023-09-26,76.45943727363758,76.64003190828481,76.45200973496611,76.49810711278901,1763307.0
2023-09-27,76.37040204406168,76.45771246662885,76.33194052924095,76.41502905722751,1676645.0
2023-09-28,77.1856555809561,77.22986451531769,77.13137691200177,77.20371070943418,1190496.0
2023-09-29,75.77224127215278,75.85674587410084,75.6489982259875,75.78776125286154,1747788.0
2023-10-02,74.86770723445628,75.3015759179341,74.74347567660158,75.20955235589017,1281705.0
2023-10-03,75.06479002641531,75.18521692175659,74.95615837909511,75.16138892285555,1521899.0
2023-10-04,75.92441250746892,75.92813441407755,75.75359206301557,75.87890260795291,1755634.0
2023-10-05,76.13064456990507,76.14633102003302,76.0197461426324,76.13190173823186,931299.0
2023-10-06,76.33427597841424,76.55604371270384,76.20099579727284,76.45650533502898,1426598.0
2023-10-09,76.22187160304563,76.34829781116615,76.15105947160099,76.32334795940558,1093928.0
2023-10-10,76.67580101582605,76.77009597697297,76.63340877943327,76.73037367226003,1420143.0
2023-10-11,77.31099975405438,77.53978815017462,77.21367165042807,77.43513939922421,1148343.0
2023-10-12,76.1209961706479,76.33197840948841,76.06549346670447,76.19918424663395,1314772.0
2023-10-13,76.75025805008278,76.97953765492298,76.73987478648903,76.83314412766464,1512717.0
2023-10-16,76.93321081104241,76.99223132302866,76.66424051854243,76.79568956787408,1069498.0
2023-10-17,76.62162470417185,76.656314604136,76.33862531119219,76.46618557745273,465002.0
2023-10-18,74.83482083561067,74.94544649823249,74.6212073927363,74.69535190129943,299626.0
2023-10-19,73.66055113077627,73.76550620628119,73.52914708533586,73.59774255245154,985085.0
2023-10-20,74.71473243058806,74.96654084919894,74.69697015187737,74.82072683682543,1227283.0
2023-10-23,74.52445143557512,74.53904153984266,74.36293492539139,74.3816638637798,1352311.0
2023-10-24,73.45941461089339,73.63471005213565,73.34220885464214,73.50561297487303,1859449.0
2023-10-25,73.10111458938964,73.12679650811641,72.97289206176228,73.09774446053243,1475250.0
2023-10-26,72.78565610767883,72.89444670179256,72.5905447261856,72.59136958523898,1989386.0
2023-10-27,72.76663912963147,72.9115066364027,72.64035284276306,72.75441742699971,1877641.0
2023-10-30,73.86608616807474,73.90032730093156,73.75043152185005,73.82957241963744,540300.0
2023-10-31,73.22695886928159,73.54345537819626,73.16290706350875,73.43445224467494,1639214.0
2023-11-01,73.5826781765156,73.69660734435135,73.44116904427838,73.51107702110741,945451.0
2023-11-02,72.56638474677641,72.74975163825091,72.46289788177135,72.70889514790233,241402.0
2023-11-03,73.89810831112298,74.0342626894289,73.74849698937938,73.7488495402005,1762189.0
2023-11-06,73.8241979631092,73.8617533797083,73.81494151080355,73.85146380201093,555197.0
2023-11-07,72.76646986525711,73.12682730405551,72.64402788092212,73.09336808981818,886056.0
2023-11-08,73.66769738118622,73.76391728439373,73.52070806425758,73.72048421182329,1908030.0
2023-11-09,74.61371999293894,74.66120910573474,74.57766891655704,74.64776452997627,238106.0
2023-11-10,74.91586025728438,74.95260681402733,74.783299095155,74.84319122692179,292489.0
2023-11-13,73.65126347529232,73.76721463173077,73.4493673699231,73.5526275789796,1730743.0
2023-11-14,74.79096703869517,74.88002633954643,74.69152741169314,74.84002680841873,1504245.0
2023-11-15,75.18695703087619,75.26313881731757,74.91734117810185,75.03495599002706,1520277.0
2023-11-16,75.47521857226971,75.97689637306257,75.33723150281051,75.95633439947933,1072605.0
2023-11-17,75.39347231661941,75.59063276746097,75.35365399144314,75.50128649240406,852720.0
2023-11-20,75.07114392427393,75.33045120086673,74.99200760179662,75.23852922768035,834704.0
2023-11-21,75.05764883025368,75.27924109154657,75.03655853332924,75.24639440443973,1288483.0
2023-11-22,76.3111893839861,76.32258283874637,76.01718980840687,76.1649973175874,1956994.0
2023-11-23,76.36228114120905,76.46946090477503,76.1203740811314,76.23585611074635,831482.0
2023-11-24,75.20448135004456,75.41676797986987,75.1763020961444,75.32134543341297,668984.0
2023-11-27,75.73472706963987,75.80777323555478,75.44490512019786,75.55670685422832,1219146.0
2023-11-28,76.89045246761313,77.0281513624081,76.75203150631995,76.8748519629403,866423.0
2023-11-29,76.89902050909349,77.1143584223503,76.87803498809832,76.96392943984942,150409.0
2023-11-30,77.03377112462374,77.25367094792736,76.95685589987548,77.14067619074405,1453769.0
2023-12-01,76.13038975848269,76.39581966305698,76.00511909845659,76.24907475658674,1995822.0
2023-12-04,75.33316628614666,75.35533602480021,75.20974483830211,75.26200232130901,1167677.0
2023-12-05,74.9182810825169,74.94218686298302,74.81343744521924,74.82099061502977,475294.0
2023-12-06,74.64997439895038,74.79913504163687,74.5630363431879,74.61438315729104,1694889.0
2023-12-07,74.34861424748277,74.7109518828308,74.23233608509571,74.65473114647635,1298326.0
2023-12-08,74.89791186495081,74.98171665116975,74.8385143626573,74.85354487303208,1308631.0
2023-12-11,76.11023121730382,76.2540387917282,75.97709081898016,76.02426350256796,845798.0
2023-12-12,76.04308690862996,76.23697954294335,75.91326867514873,76.14500023059477,818082.0
2023-12-13,77.04349592887064,77.17755802776672,77.01188219097118,77.03683215924254,1980942.0
2023-12-14,76.68112733069407,77.07692484400783,76.62152278496318,76.96804639714907,1770734.0
2023-12-15,77.93821685710121,78.26415286899358,77.85183246345093,78.13041283823581,
2023-12-18,76.6712448689337,76.79315950887758,76.643959225679,76.72099618676566,1205759.0
2023-12-19,76.29202439502977,76.48426685221035,76.18511575099416,76.33931677643959,449746.0
2023-12-20,77.10911857235361,77.1284361289267,76.93451423606554,77.05492131971374,739286.0
2023-12-21,76.70184774402621,77.00855429783817,76.60450025662414,76.88435974083312,1652903.0
2023-12-22,77.6285384022998,77.7181049629205,77.49473666402949,77.68154923371515,
2023-12-25,77.82699799829865,77.99972426032268,77.80665383970674,77.90330892938047,443039.0
2023-12-26,78.64803634528948,78.77013934414117,78.56455224430833,78.56506998560687,615430.0
2023-12-27,79.23324177692177,79.34432692944851,78.96651110878139,79.00869231521622,106535.0
2023-12-28,79.8963601064813,79.96660587919924,79.48854165031378,79.62231279448469,838477.0
2023-12-29,80.52575800938034,80.92945800359988,80.505308794926,80.7791525249187,
2024-01-01,81.6129235381586,81.64717871093984,81.48824471162537,81.62076144794055,1264353.0
2024-01-02,82.33482691367395,82.63726317717737,82.18179930012259,82.51843526941947,557794.0
2024-01-03,82.60716461858567,82.65969725220187,82.51451702798364,82.61786279762313,830554.0
2024-01-04,82.16692860646711,82.27998442798881,81.95249676561863,82.09748738601996,
2024-01-05,81.53030399644437,81.56138683585897,81.47656872117395,81.51701820629786,683070.0
2024-01-08,82.16449123032551,82.18039863609393,82.04571066232215,82.17254606247909,575107.0
2024-01-09,80.3906872574759,80.51686725397846,80.02788742282532,80.15294733573232,1133138.0
2024-01-10,79.26572449169969,79.39531543098825,79.07441761814034,79.15158957885397,1165924.0
2024-01-11,78.42846023835519,78.49674345736794,78.33391425580689,78.47125131190047,1872689.0
2024-01-12,78.24183978995578,78.36813769561967,78.22414138649832,78.2380512905647,1730550.0
2024-01-15,76.30069283665101,76.3507525067067,76.12592767361785,76.16802370706309,1407910.0
2024-01-16,77.18829213007142,77.27646391610662,77.0824286084025,77.09426942294313,1547597.0
2024-01-17,77.56995619817519,77.72941395405242,77.53280934988989,77.63595857973549,301230.0
2024-01-18,78.95039343149438,79.37648177011467,78.80945564056127,79.23170446376986,1205110.0
2024-01-19,79.84813723131325,80.12905188445669,79.84321125706981,80.03777192374183,1584311.0
2024-01-22,80.97126846533385,81.11198948661867,80.86720065560465,80.94763511925109,441536.0
2024-01-23,82.41189420176624,82.77713793105053,82.32574641315617,82.70741222748623,
2024-01-24,82.12929794269215,82.26165955786483,82.0823573549475,82.15433768079362,1067517.0
2024-01-25,80.81458939142195,80.91894057173974,80.68825624023953,80.88796596759677,321163.0
2024-01-26,80.82109420428019,80.93621808309,80.56478987128742,80.65989495203156,358678.0
2024-01-29,79.70656854774418,80.06552455537613,79.6754439356446,79.91723739000642,1377819.0
2024-01-30,79.32490122228603,79.70059895824907,79.25014760328536,79.63256465852135,946433.0
2024-01-31,78.77386576770304,78.94209940974515,78.770184123301,78.84003474900432,566312.0
2024-02-01,79.3103347454795,79.39667165443952,79.20693908231597,79.20977585473076,1425854.0
2024-02-02,79.70777251729004,79.71008418628074,79.42067294038347,79.53757505555899,530143.0
2024-02-05,79.2922200897309,79.58091048576793,79.2649017030405,79.43668794263546,835166.0
2024-02-06,79.79941924621397,79.92858104457315,79.57001283969701,79.72443622190856,1678743.0
2024-02-07,79.51377673787543,79.75713928932423,79.45681142668927,79.69091856448085,1897606.0
2024-02-08,80.21232594981599,80.34725196521835,80.1002346661601,80.3326365190301,1573408.0
2024-02-09,80.52010653470849,80.57672752330106,80.35441181961232,80.42880460408051,1143424.0
2024-02-12,80.37098215637774,80.45547485465528,80.18998742413531,80.25571079188158,460992.0
2024-02-13,80.76252068497263,80.96378810001609,80.65463234616868,80.92426899814419,1100034.0
2024-02-14,82.06990017162042,82.20654739118794,81.88936102150117,81.99202442183613,727558.0
2024-02-15,82.74408389517771,83.10353974473855,82.59897340589436,83.05445837510473,1073560.0
2024-02-16,82.16162720729193,82.22863122515503,82.14775481733619,82.19494228164659,1890938.0
2024-02-19,81.48982987746304,81.7033469140668,81.40727175486919,81.67510954104904,1516964.0
2024-02-20,80.2476624211278,80.49425560941496,80.15013181481352,80.37750413524125,580883.0
2024-02-21,80.06135438419625,80.35395681832885,79.95729855770767,80.2662061598425,933404.0
2024-02-22,80.60950462296691,80.7217089260267,80.4196204984853,80.52034824266886,268552.0
2024-02-23,80.46232398038688,80.50904766413917,80.31416092491607,80.37329055290317,225814.0
2024-02-26,81.7451977817193,81.92384604215589,81.74011697586855,81.85835884990182,1468714.0
2024-02-27,81.54727158005868,81.69334023907723,81.36978210908858,81.48606213374028,1140697.0
2024-02-28,80.60569559208085,80.65896023227738,80.556533754912,80.5635974784749,180926.0
2024-02-29,80.96160329237642,81.12865394780994,80.8853837068661,80.9824079571209,1349517.0
2024-03-01,81.41327435893662,81.57061128227916,80.94678811855994,81.06337722891055,853834.0
2024-03-04,81.45449629353168,81.59490138556222,81.40993879489677,81.5917137483853,663104.0
2024-03-05,81.88322923889363,81.96416760528281,81.87633394025805,81.88088661187233,1732156.0
2024-03-06,82.05897367086337,82.22394696692521,82.04375657587559,82.12177827653463,463319.0
2024-03-07,80.29733409513747,80.35909356318832,80.27499439975382,80.35708441117356,921172.0
2024-03-08,79.84105857456828,79.89697354297815,79.70944102491555,79.81561144141294,294810.0
2024-03-11,79.33876931510608,79.38996333356528,79.23506869952953,79.38551082119231,1699833.0
2024-03-12,79.01311797288278,79.24691212802699,78.85850541055613,79.14932236289118,141920.0
2024-03-13,78.89364918124997,78.96672967850935,78.82296142253949,78.87405252885077,890903.0
2024-03-14,79.4670418652402,79.50882801820497,79.25874233300662,79.2795723705306,1482542.0
